	bin	L_score	pvals	qvals	norm_pvals	norm_qvals
FBL_5	mean_2_var_3	0.05701398408615022	0.35664335664335667	0.6412616387395706	0.41842202085933805	0.7106469710896164
FCER1G_1	mean_2_var_3	0.07862261240439723	0.2937062937062937	0.5806196644264827	0.32475721074957065	0.6528090598690645
FLT3_nmdSE_1	mean_2_var_3	0.0647013243916274	0.3306693306693307	0.6156219619306867	0.3842496624113897	0.6930275374579904
GABPB1_6	mean_2_var_3	0.056987302737742086	0.35664335664335667	0.6412616387395706	0.41854186878138255	0.7106469710896164
HBS1L_3	mean_2_var_3	0.03174745474224195	0.5454545454545454	0.7600767600767601	0.5337260902729356	0.7820347810492987
HERPUD1_7	mean_2_var_3	-0.14614708188112993	0.9760239760239761	0.988857015884043	0.9834337285480474	0.9918321539587992
HERPUD1_9	mean_2_var_3	-0.09177960560953889	0.945054945054945	0.976322041054184	0.9338679422766284	0.9608863768083706
HMGB1_1	mean_2_var_3	0.13669031947820656	0.09090909090909091	0.3326936915327417	0.1308821798589716	0.441687551008257
HNRNPA2B1_4	mean_2_var_3	-0.026507725473826817	0.8121878121878122	0.9151133188501183	0.7747523521692237	0.8757795537560825
HNRNPD_3	mean_2_var_3	0.11008075022854842	0.15584415584415584	0.4369801854831796	0.20718896364564549	0.5577394168475567
HNRNPH3_2	mean_2_var_3	0.26976905115130534	0.022977022977022976	0.19314624769170224	0.003992883633490733	0.04262579452323794
HNRNPH3_3	mean_2_var_3	0.2523108859118481	0.022977022977022976	0.19314624769170224	0.007105256719939365	0.06685943671232171
HNRNPH3_5	mean_2_var_3	-0.018541006232781553	0.7832167832167832	0.8926225787359723	0.7463251776621687	0.8598624345123799
HNRNPM_3	mean_2_var_3	0.23275625254916973	0.030969030969030968	0.22281236351588113	0.012973165861585534	0.0977922883153214
IAH1_2	mean_2_var_3	0.14953225872893605	0.07292707292707293	0.31219089552422885	0.10205721042488602	0.3845330856441169
IFI44_3	mean_2_var_3	0.2022442530192523	0.03896103896103896	0.24349708868537323	0.030319531679283845	0.1781914849117233
IFT20_3	mean_2_var_3	0.19658910543771246	0.04195804195804196	0.24349708868537323	0.035064046237539996	0.19729856157795952
IFT20_4	mean_2_var_3	0.1961909540943048	0.04195804195804196	0.24349708868537323	0.03541985712538711	0.19729856157795952
ING3_1	mean_2_var_3	0.04206297851196014	0.4915084915084915	0.7418087896869181	0.48644196290316616	0.7564382800721277
INO80C_6	mean_2_var_3	0.16384175585094005	0.05094905094905095	0.263680349501245	0.07571776092764244	0.3079781067643404
IP6K2_8	mean_2_var_3	-0.05247422064180642	0.8631368631368631	0.9407821377994063	0.8538778612506279	0.9238132555028244
IP6K2_9	mean_2_var_3	-0.028598200424140043	0.8191808191808192	0.9166715637303873	0.781901313993207	0.8802736383998199
LEPROT_1	mean_2_var_3	0.0374554415961364	0.4995004995004995	0.7432471169087872	0.5075780023656835	0.7673475655983302
LETMD1_17	mean_2_var_3	0.09265690520389963	0.23976023976023977	0.5337840329814648	0.2690017418876126	0.6138087925201645
LTA4H_nmdSE_1	mean_2_var_3	0.009681640822898708	0.6493506493506493	0.8113958113958114	0.6324700020626608	0.8156203475895144
LUC7L_8	mean_2_var_3	0.1158558788409206	0.14085914085914086	0.4130478401091509	0.18871832779218195	0.5341884094852171
