	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
Adap1_1	-0.0021520676978136095	0.001460587929493307	-0.011472781240682123																		
Aftph_4	0.007753146957855543	0.009358520180929806	0.02324827885091339	0.009757827955510215																	
Agrn_8	0.022114428976959477	0.022526052416509956	0.017860071082694908	0.02144707699704084	0.0013671206235557813																
Agtpbp1_11	0.0004198810831367259	-0.003086233443637043	-0.008063580260945457	-0.007965715087515916																	
Aldh3a2_2	-0.008324275949647195	-0.002436226967886135																			
Angel2_1	0.011019739375404897	0.018469465083018843	0.004180821347368631	-0.01203954821994744																	
Ankfy1_5	-0.001716933815187414	0.0036682742602314423	0.0037164279721979827	0.0015377942289301746																	
Arfip2_nmdSE_1	0.009338259915830874	0.011306903969233813	0.01246025753104574	0.02068963005382605	0.019616903464468625																
Arhgef40_7	-0.004612993495710713	-0.011861107040164607	0.0019274600493374215																		
Armc9_4	-0.003205804604237714	-0.009317415707513033	-0.00504300399467269																		
B4galt3_1	0.007367733683918095	0.0021233889946257567	-0.006277558035309408	-0.01036299798303433																	
Bclaf1_1	0.014749573425305454	0.008832709825304638	0.002329629490759115	0.0007055170937227329																	
Btrc_1	-0.00013563325943533652	-0.0022744185127419286	-0.0007333983583374533	0.003994275571946228																	
Cacna1e_2	0.003761545805712456	0.007642056855472258	-0.0009353916311545001																		
Camk2d_1	0.001166218140160422	0.0029481323110096473	0.004528173298355501	-0.026275696005320363	-0.021615527012454536																
Camta1_5	0.028059647578658874	0.035989764536028264	0.005689309134056101	0.00695518779715736																	
Ccdc127_2	0.0023949165912240345	-0.0041831972233092535	-0.00894273949628985	-0.031345305080169125																	
Ccdc136_17	0.03478099531450033	0.052243643036532464	0.05983961500212503																		
Chtf8_3	0.012263704263914637	0.010472825715817263	0.0003084073454530389	0.0032246534668463824																	
Ciz1_2	-0.0015541602634614171	0.0028408512754777055	-0.003156899388588745	-0.01754652148691431																	
Clcn4_nmdSE_1	0.0005632910772850904	-0.0006743882090364859	-0.00015631984905674638	-0.03766871849209515																	
Clip1_11	0.010887796182297734	0.014187315694650116	0.0032497341915580717	-0.009826304530904686	-0.0010065445344402777																
Cyb5r4_1	-0.001932391655707425	-0.0006269663865444173	0.004671809931317526																		
Dcaf11_1	-0.01638330005537402	-0.030934799723624565																			
Dcun1d2_7	-0.002622239741809439	-0.02265896267467905																			
Dhcr7_5	0.01280398552202922	0.012011145571157292	0.017958631319190607	0.011683377592471181	0.018999063982929477	0.013272452158126063															
Dis3l2_7	0.0016079496954205471	0.005692815119474433	0.009263811046332771																		
Dlg4_3	0.010386387134131005	0.006643657687382885	0.024293156217252802	0.013915231392105562	0.012317869186039108	0.027157504057462336															
Dnajc17_1	-0.0038234772868998876	-0.0031959779052515374	-0.0007790984241243882	-0.009256384141810192																	
Dnajc5_1	-0.005235778746425024	-0.002919237418630615	-0.009715387185605185	-0.02198953382086188	-0.027393353484588077																
Dram2_1	0.013375998287572384	0.0235635314711506	0.05424193820754795	0.12102301718439766																	
Ece2_4	0.013044787659778602	0.0018955168340910786	-0.008022813767618353	-0.02010635332740857																	
Elovl6_2	-0.005300007658910475	-0.0041383880235401705	0.0026360598541271484																		
Epb41l4aos_1	-0.011091118238611364	-0.005681295774782186	-0.014800010792970714	-0.02752731597337495																	
Epn2_5	0.012679543432849447	0.014823018554611597	0.008214749010905282																		
Eri3_5	0.00256028873664163	0.0005534372112272766	0.012162640683886705	0.028095977124787803	0.02548406231280159	0.061618911000278866															
Exoc6b_6	0.005882314878615929	0.023473494330506692	0.009951184152514156	-0.000668762926977571																	
Fam13b_8	-0.006697534828867111	-0.0018063345598915324	-0.0008216329258042863	0.000366623422048268																	
Fam160a2_2	-0.004881532827843398	-0.010415458923836971	-0.005613885776365258	-0.026662213273613466																	
Fam189b_2	-0.00634618830120085	0.007365273197194797	0.009749629199745348																		
Fam189b_3	-0.004524215768523604	0.0035556477057548538	0.018165854850919233																		
Fam49b_1	0.00041844268564760726	0.001633691995779835	0.0016097298202986468																		
Fbxl5_7	0.029596111599924844	0.038512152040156046	0.0671571816014816	0.11310334446867629	0.1654487496430111																
Fbxo42_3	-0.0027428820929342773	-0.01587023807975627																			
Flcn_1	0.01692970749310575	0.017616969044285384	0.016192336512103424																		
Fnbp4_6	-0.00606523558601991	0.007997634794558795																			
Gfra2_1	-0.00894227648321427	-0.008270909600171426	-0.010964423343357758																		
Gfra2_3	0.01036820541360286	0.008386032317803029	0.0039919200136922395	-0.010199031329288644																	
Gpatch8_3	-0.004078068447460751	-0.004674782962165024	-0.013155091640571721	-0.026431263214470858																	
Gria3_nmdSE_2	0.01731151742565026	0.013040317600371857	0.022403453562633093	0.038317067255402876	0.02762057676696257																
Gtf2i_10	0.0035694166560460857	0.0035139481289976717	-0.008564200600959351	-0.024230748643162603																	
Ints10_3	0.03915751946226372	0.05955307963979583	0.07092246306183075	0.09787734789612225	0.12830710726012573																
Isy1_3	0.003657059265665814	0.014547369624678754	0.010566653245808001	0.019807374022376336																	
Isyna1_3	0.005734662069489267	0.015863969491662078	0.026955067443495326	0.0057677668522933346																	
Josd2_9	0.005280406513113225	0.011067516267896184	0.011207881861813051																		
Josd2_nmdSE_4	0.005710064190113401	0.011280252987418976	0.022751184436407446																		
Kcna6_1	0.008266975477321147	0.006525707364065629	-0.003332480887802435	-0.005749373289447664																	
Kctd20_3	0.005397333102141478	0.0025031630828674617	-0.004285809792161683																		
Klhl26_2	-0.004542038728411457	-0.013812725392563358	-0.015600802576132812																		
