	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
Lrrc45_5	-0.004924838832373415	9.365011406071045e-06	0.004894064551547906	-0.01656631971509211																	
Lsm5_3	0.030842913080310605	-0.04701683409776455																			
Lztfl1_3	0.027300476692689646	0.03151451187393081	0.025223579592461846																		
Lztfl1_5	0.027448267109944618	0.041968617363241006	0.045882388732858985																		
Map7d2_4	-0.007875686497397602	-0.01896343753848705	-0.03231516413365864	-0.05244402893430899																	
Mapk8ip3_4	0.00258401488189339	-0.011724129498215876	-0.00010190869970951524	-0.05330453882672159	-0.06401450491602441																
Mast2_6	0.036261976428450166	0.03291032010217334	0.05923596050942797																		
Mia3_4	-0.007368648613879763	0.002961914049267077	-0.012014361831523272	-0.07470531568356314																	
Miat_5	0.010120654989956766	0.03297211777571138	0.06189923021028831	-0.01790735136331456																	
Mllt10_22	0.01495459849697921	0.02178538040181486	0.07562573182128716	0.09464933370808117																	
Mroh1_10	-0.0013624815661417338	-0.010733154386947484	-0.018617714986439222																		
Mtmr7_6	0.0034769904529093733	0.028589162953342254	0.0379816346241422																		
Nadk_4	-0.010275905057264308	-0.009422785590066136	-0.04490152214526501																		
Ncoa5_3	0.0006627868288440683	-0.008110014308699317																			
Nf2_4	0.0014236532830885005	0.009549528332978964	0.02551303750385052	0.038580283170681	0.06947294195754627																
Nfasc_6	0.006558915485228738	0.011603294010647757	0.0018420449451667905																		
Nrxn1_3	0.008517310856633414	0.019681242136474972	0.049388135850805905	-0.013966547932242787																	
Odf2_1	-0.011926299705148547	-0.01798454009396878	-0.028249043993745976																		
Odf2_12	-0.00687649377277621	-0.01639230696434958	-0.036326196436284756																		
Oraov1_1	0.01284638920749555	0.029102032835874297	0.03117078363069075																		
Pccb_4	0.0031922679211033897	0.024957987726356136	0.03809991319096705																		
Pdp1_1	0.012857348113101985	0.013752737780131618	-0.007754757423636818	-0.06965943660703887																	
Phf20_1	0.007428192798727378	0.014846741738217381	0.03552165503978772																		
Ppfia2_5	-0.004443864420784921	-0.009143017121334333	-0.04711161157136201	-0.05959492347581504																	
Pphln1_6	0.012497012638069807	0.011503937919261688	0.056110238757327395	0.18582265211127935																	
Ppip5k2_1	-0.018417921695729617	-0.02647314628266366	-0.01322132900839484	0.06000400489354847																	
Ppp1r16a_5	0.0023793861291617276	-0.001086485164847136	0.010560729336172707	0.05345753749814278																	
Preb_7	-0.0034901627828284845	-0.014218705513185671	-0.03339649161518525	-0.0666125469937569																	
Prr14l_5	0.02892059361599991	0.027424099334317758	0.061827802501588563																		
Ptk2_7	-0.006857623521425854	-0.01971170078175058	0.00044782423972165517	-0.015917953339535173																	
Rbm18_1	-0.008975887899317199	-0.010243684868505682	-0.008187348536111989	-0.02661735306116778	-0.008324947575600842																
Rbm25_4	-0.009905434974181278	0.003044801348008988	0.020974173173657226	0.029965718323546057	0.045332362777558095	0.03356282147354239															
Rbm33_2	0.02723128428779843	0.020410879691499087	0.03138081692809131	0.07968233969492491																	
Rbm39_nmdSE_9	0.10474411999906437	0.1602260584497496	0.22287621639881725	0.33760338900539316																	
Rbms3_1	-0.012393630109830462	-0.005992803144650517	-0.009109356894490274	0.040342031273730206																	
Rcbtb2_8	-0.009830203214320037	-0.005842536554485363	-0.008501452891904238	-0.027208594775551813																	
Rexo4_1	-0.017856164706204634	-0.007277739970615444	-0.017789951770322575	-0.05402835336185889																	
Rgs19_1	0.003098338738299876	-0.014578392597790767	-0.0364711327831391																		
Rnps1_3	0.04389014160980137	0.02813060545581593	0.0433760750897637																		
Rpl17_1	0.006341498178399667	0.012346261119868975	0.11878175664666554																		
Rps6kc1_6	-0.005735284822064841	0.003819468734272409	-0.012530362843111171																		
Rrnad1_3	-0.028707555137796985	-0.014366819003896324	0.028908864930082868	-0.03285814142028166																	
Rundc3b_1	0.021030568068354433	0.036466308725821794	0.06073718047673447	0.03187453848060817																	
Scg3_1	0.020063915167022692	0.015720560823731015	0.025593288751165236	0.01975237574134152	-0.0049875176591333975	-0.008696577561035703															
Scmh1_7	-0.004479072806871874	-0.0037791864311542797	-0.008168792608302028																		
Sdccag3_5	0.006529507790539013	0.04606724153967339																			
Setd3_4	-0.004177454109306726	-0.01658216843256502																			
Sh3glb2_1	-0.0028431180216933454	0.007829247798001638	0.02271333330339989	-0.014241386075188774	-0.014649606674915439	-0.032320789277328274															
Shank3_3	-0.027891103344078485	-0.12706701117501631																			
Slc15a4_4	0.022748123773654542	0.03632205523878636	0.01594648076591747																		
Slc25a19_2	0.017159047771291784	0.023948872165470272	0.02708338394998572	0.052634170969636546																	
Slc35a3_2	0.004118169986644009	-0.002248142086938827	0.004934237915817478	-0.03292860584465937																	
Slc37a3_14	-0.009699119019232377	0.03840433509955801																			
Slc38a10_15	-0.005389172565487042	-0.0027125630381870216	-0.027665438515907418																		
Slc38a10_17	0.0010803225034900761	-0.0019175117948291719	0.004448756119762809																		
Slc39a3_1	0.004905271491769343	-0.009385214594337271																			
Slc39a9_2	0.03267340421067144	0.01762768612072742	0.06306163488650002	0.048014876121755874																	
Tada3_2	-0.014478650304334118	-0.02964403860619882																			
Taz_3	0.01620169520920623	0.03754703407263487	0.03059175446923725																		
Tbc1d25_1	0.003677696833928199	-0.01608328844610595	-0.03090486109254831	-0.07784072253526518																	
Tbc1d9b_5	0.012172888444697428	0.019285827818097012	0.04837391997409073																		
Tctex1d2_3	0.012325109708154024	0.024303441076950365	0.04412349068573153	-0.021816625149868006																	
Telo2_4	-0.01959991803844024	-0.034984624276697386	-0.02230514666012267																		
Tfcp2_3	0.039036042337136374	0.05446639846034134	0.03993410137975914	0.08114443801393474																	
Tfdp1_nmdSE_1	-0.007383608997300089	-1.0823691400082187e-05	0.030251448414127396	0.05805278148477681																	
Tfe3_1	0.0018260910563722753	0.01061986814855892	0.043908311731687404																		
Tfrc_1	-0.0008376438844750431	-0.008273244162366182	0.009594530009278119	-0.04775606447282754																	
Thrap3_nmdSE_1	0.05240908615126763	0.05447639671092926	0.04696900083056902																		
Tmem135_1	-0.0012675158842552399	-0.00031767429918249095	-0.019608488210491586	-0.03982291874193881	-0.04200685732162799																
Tmem161a_11	-0.01548709720024526	-0.013862412302527275	-0.044551358196169524	-0.03438437579979892																	
Tpp2_2	0.02457552255785667	0.003781137870590683	0.02005243937376257	0.002527981561250626																	
Tpra1_nmdSE_1	-0.0005094789871900211	-0.003877756131934239	-0.0032055349661441125	0.002185664118898546	0.005750559062107959																
Tprkb_4	0.011676796072358633	0.009462689597935047	-0.024847653985507225																		
Tsen2_5	-0.017847347054889853	-0.01715400896351168	-0.018310678020680787	0.002712216862551318																	
Ttyh3_3	-0.02864583343086902	-0.03611428563693696	-0.03700532311520754																		
Ubac2_1	0.0036596878401051938	0.0020017326209436368	-0.001956964446447979																		
Ubac2_3	0.0026735045229417122	0.0019103889580692926	0.004350706341158478	0.018872067890606976																	
Ubap2_5	-0.016657848841144067	-0.028832719215426964	-0.05431971034588777	-0.048046688511662584																	
Ubqln4_1	0.034462191284920986	0.04237469586550506																			
Ubqln4_3	0.03920853811281648	0.055819574416372884																			
Umps_5	0.015545787506961752	0.014364874182978295	0.023584427691235997																		
Urm1_2	-0.009179953364341234	-0.029124314037454357																			
Vps37c_1	0.005739083628432221	-0.014731283867223489																			
Ydjc_2	-0.010711843018139823	-0.0032468675321267837	0.0702880152239318																		
Zfp266_1	0.006296220682576339	0.0066232487558409055	0.02752511999299366																		
Zfp426_11	-0.009844587637429965	-0.015802349430469823	-0.014393640878293043																		
Zfp467_2	0.007758711458257669	0.027845998278511766	-0.021751511968003134																		
Zfp57_4	-0.024936907998765332	-0.017469463093137884	0.018699732792273806																		
Zscan18_1	-0.0030348775120316467	-0.006817072780938457	-0.05493716696884842	-0.08804773990606786																	
Aamdc_9	0.009768949751903708	0.007530851588645882	0.018847840629223175	0.07073326448795786																	
Aasdhppt_2	0.02815237640551844	0.03329247401487779	0.05866284755557395	0.08919480229929942																	
Abat_3	0.05766168395774173	0.06690953509832864	0.09855105514880545																		
Ablim2_8	-0.028469689207688408	-0.030043739341530717	-0.05156265858690467	-0.19463216220734036																	
Acbd5_5	-0.00872401385271994	-0.03063516551003553	-0.07292530132700013	-0.014803870457714875																	
Adgrl2_7	-0.019106638349967137	-0.0343224182382788																			
Adprm_1	0.022280549023637925	0.004860540450589089	0.00570873909181392																		
Agrn_10	0.12712816500957996	0.19893058531737098	0.3206519696414593	0.4951455153973498	0.6197298478526171																
Agrn_11	0.16510471551541703	0.2723036931231715	0.450020994542592	0.6781233610194549																	
Agrn_7	0.1330066585345018	0.2535699109087903	0.36851758091267744																		
Agtpbp1_6	0.026526426108358512	0.05515016238180713	0.06234995491072608	0.056449237863240916																	
Agtpbp1_8	-0.013905468719459415	-0.01657163513088584	-0.06514419801787355																		
Akr7a5_2	0.006920201672632368	0.007536434193735791	0.02204395566724551	0.04212949592596369	0.1838046816976383																
Amn1_7	0.0006868289358972941	-0.0055414214268649535	-0.028100080609874643	-0.04996588674069135	-0.04521630575300123																
Angel2_3	0.025185470335261903	0.05141521523561324	0.046266150079375054																		
Ankrd54_nmdSE_1	-0.02036836771382775	-0.01996532482616499	-0.03970785051161718	-0.07074384266955755																	
Anks3_16	-0.0025308114222956403	0.02601820575417701	0.035469643048445555	0.040682573470628536																	
Apbb2_8	0.031974009871904296	0.08691341527858344																			
Apc_4	0.009465125181926812	-0.008231169301555284	-0.023927055049257184																		
Arfgap1_2	0.040190900941412915	0.05561235322710779	0.027731818166147587																		
Arfgap1_5	0.03825604304371698	0.04815222625040177	-0.0033790900173682943																		
Arhgap12_3	0.015153776601106119	0.0052870081626693625																			
Arhgap12_9	0.005573691898834383	-0.07758894216008574																			
Arhgef7_4	0.08081232396089556	0.11597757104552456	0.19089833770364653																		
Armcx1_1	-0.005257681993158692	8.603066758312754e-06	0.010788049614023125	-0.012900560329765443																	
Armcx1_4	0.012298799563449817	0.024559659620704825	0.09337008918173313	0.08056757300079226	-0.0256165358559885																
Atg13_4	0.013993615313464042	0.008856750840243788	0.0049030200065500445	0.02184734336143409	0.011315962149092425																
Atg16l1_2	0.015892695886706085	0.01645132059365798	0.01278225485863635	-0.03375643127186641	0.0005712868829713483																
Atp2c1_4	-0.003603693872870718	-0.01205159660021098	-0.041817322631239016																		
Atp8a1_3	0.02030675443170102	0.05044338248205622	0.05306334519423896																		
Atrx_12	0.005294702013324111	0.007516007636305085	-0.005221849002517602	-0.011848793960868137	-0.006737239328931621																
B9d1_1	0.016628267265400346	0.022243091119006343	0.004768602137874582	0.07801057086201417																	
Bag6_4	0.02220862972211948	-0.021431365037312446	0.0234312072880347																		
Bag6_7	-0.025265442275689182	-0.01345728437475154	-0.040772973010250596	-0.03265345654780222																	
Banp_2	0.007924887948061907	0.001215331608752982	-0.0010848985203772365	-0.03554967406380578																	
Camsap1_3	0.09834051192627535	0.12873666788415358	0.07030162481453912																		
Camta2_2	-0.010953613274098526	-0.04263820890282831	0.01107927962497158	-0.033584597215562666																	
Cbarp_nmdSE_1	0.011471475521146746	0.016278479124231787	0.026346596796628173	0.024801321653122013	-0.002183940933613006	-0.15173877620185233															
Cbarp_nmdSE_2	0.0182674738356172	0.027259920637632884	0.04680853973268845	0.04861979343354737	-0.006469536113965839	-0.027183524162961593	-0.07224371614723375														
Ccdc127_3	-0.000441663005411005	-0.022727096496809172																			
Ccdc50_1	-0.00675501178111976	-0.047209411592986																			
Ccm2_1	-0.024848923830858145	-0.021105946031825935	0.05726665334685385																		
Ccnc_2	0.021169900368464414	0.022356926110625945	0.0488365379790816	0.05418868661800715																	
Cdadc1_3	0.008316763211193682	0.006075440680469926	-0.012889569851612586	-0.07513374077402941																	
Cdk11b_7	0.010860709748544804	0.022970760123291495	0.029733332345468037	0.031136492231395124	0.0014392637637170916																
Cep78_3	-0.02393051473713091	-0.05815257267839511	-0.0021169759108761025																		
Cers5_3	-0.016286043170672018	-0.007100146028869317	0.02030573319247409	0.011870007498316954	-0.004687402539156938																
Chd3_3	-0.018407494801617238	-0.03684664487921502																			
Chl1_6	0.004245806671356063	0.009588146370362172	-0.01370183085018347	0.001032264093858555	-0.04701104863165286	-0.039406612564838225															
Chtf8_2	0.03392970192691997	0.02722086308241871	0.025727345966096035																		
Clasp1_17	0.21987371550403217	0.37755742474284487																			
Cnot2_25	-0.010102021825679212	-0.015771986936173984	-0.02893238587779308	-0.03505985382067354																	
Cpsf6_5	0.01539661153746313	0.005852250981645094	0.011237787759104828	0.01166753857797806	0.0057729284332782415																
Crtc1_6	0.04177931841492559	0.06210511464844572	0.07299855375214183	-0.05737384060547842																	
Csnk1g3_1	0.06490859537195438	0.09378574408365598	0.10212151581200805																		
Cyb5r4_2	0.04998139457024298	0.061686029850048105																			
D5Ertd579e_1	0.0075739162235243665	0.019310072845649052																			
Ddr1_2	-0.0061881396454497185	-0.02540598436083472	-0.07934908639598709																		
Dhx30_5	0.013940570460676866	0.012931290916178607	0.011956052374808904	0.026564315873988022																	
Dlgap4_2	0.010926933415418746	0.01927471342769785	0.01336934764210035	-0.0057864470740907215	-0.05329184516462758	-0.02536154185336774															
Dlgap4_6	0.010145742358795177	0.018456731855829016	0.012586051271985543	0.01304453988363382	-0.0176622874675169	-0.06403227673344901															
Dmtf1_8	0.01747396168639142	0.03241755244341299	0.04471367340675198	0.005829334738059437	0.014439042528121379																
Dnajb4_1	-0.0012208448409618902	0.016407815586747313	-0.03532042403900602	0.02972799512026079																	
Dnal4_2	0.026594539394929943	0.044780178742337085	0.048042912516990194	0.08907578523479741																	
Dnm1_5	0.011574183444287506	-0.07978380640940624																			
Dram2_6	0.0008137724496684059	0.01537961710402628	0.04277059162011923	-0.026722875407794916																	
Dusp12_6	0.10673664137890278	0.15351954865896147	0.24702394194147884																		
Dzank1_4	0.066863144240616	0.11515142214145271	0.11704893844498365																		
Edc3_2	0.003106314482870257	-0.0034646599742337593	-0.00994420437721699	-0.10509670841221082																	
Eef1d_3	0.003003759914055831	0.007824360966813384	0.008688450702919648	0.029220908031579933	0.017210317270160227																
Eefsec_4	-0.006094830978387145	-0.0032928890646095675	-0.039202584874404034																		
Eif2d_3	0.007693866505294095	0.010725186315749221	-0.006181004889770292																		
Eif4g1_5	-0.029183151663100187	-0.10949706415446199																			
Eif4g1_8	-0.03596043229286386																				
Eif4g3_15	-0.014415590331096345	-0.02012644047325381	-0.025056485625013523	-0.014037301263087524	0.01686760837589125																
Eif5a_5	-0.008792464234314686	-0.00738900669926625	0.03716758712952525																		
Emc8_3	0.004653779725393403	0.016909614176237524	0.035428243293075666	0.07656069159493922																	
Eml1_3	0.12187422349280416	0.13505776731707442	0.08894608421052586	0.10660003079961995																	
Eml1_4	0.007548010459275713	0.002602672346108354	0.04999188144849978																		
Epb41_2	0.14131299979328818	0.12284175308518466	0.18641899845121412	0.10757884163730659																	
Epn1_1	0.0569575884872649	0.0054048686660802675	0.019201166566591293																		
Epn2_14	-0.01686676177708095	-0.036431060093195196	-0.055691301363629125																		
Erc2_1	0.024560291635837648	0.010502124447471358	-0.008426362720608701	0.05653629483171183																	
Erc2_2	0.005118215601135693	0.014002798816116178																			
Evl_3	0.010791725570078344	0.003839203425928458	0.015678972848600876	0.002623890544969143	-0.010358525083678594	-0.05240065739627514															
Ext2_3	0.02404480432996201	0.022607267010259745	0.05757464226839474	0.09890381842690192	-0.01568608988171874																
Extl3_2	-0.02627737369661468	-0.020253374424914313																			
Fam118b_3	-0.022416633574669137	-0.025456584584333603	0.010447669741153512																		
Fam168b_1	0.11835567884002889	0.09495289832603447	0.05472700786528311	0.09959208227822405																	
Fam189b_nmdSE_1	-0.013604170818970996	0.0074786835629555	0.03885507518696305																		
Fam229b_1	-0.012530878600175778	-0.008361806869737913	-0.05369211034337499	0.037242507804811496																	
Fam3a_2	0.1318767395994283	0.18144570483782282	0.1874945467371477	0.11892116650664887																	
Fam3a_nmdSE_1	0.1150963602417905	0.16465518352030994																			
Fbf1_10	0.01102200200694861	-0.013788084925284138	-0.005722387889669599	-0.01509122990224097																	
Fbf1_9	-0.03534567019371462	-0.03203421652249632	0.16847961678340123																		
Fbxw11_6	0.012668593480689114	0.017352289616763775	0.010118257399882428	-0.002875217747324195																	
Fnbp1l_9	0.08153135673005607	0.07605574855590008	0.14244948052429288	0.1331221900843689																	
Galk2_nmdSE_1	-0.004781845940189819	0.01750132843074545	0.05955042156446217																		
Gapvd1_3	0.021830429389195837	-0.0020989822310242827	-0.11564400098276877																		
Garnl3_1	-0.02544091810010171	-0.03013295199501333	-0.03641152340056053																		
Garnl3_nmdSE_1	-0.017522617923404368	-0.04497258382839949	-0.10378318772792067																		
Gnaz_1	0.008776138580718927	0.014464955490141995	-0.010365155771085051	-0.04549155162518717																	
Gpatch2l_4	-0.010001184708001392	-0.0036813034705045706	0.0730858409805665																		
Gpatch8_2	0.033441737484935126	0.01956240029297229	-0.006430472370671355	0.03826303243353668																	
Gripap1_7	0.033626262713862154	0.04182004796176869	0.07735410916177551	0.060932359513251905																	
Grwd1_1	-0.016373555360115217	-0.01582942070512043	-0.02911740205282145	-0.054237959917175935																	
Gtf2i_1	0.025790497323529067	0.03710372192021698																			
Gtpbp6_5	-0.0025997828312304895	-0.03888694010792664																			
Hars2_2	0.005516789034462288	-0.023969893406487783	-0.017698653559519474																		
Haus2_3	0.008430426725830206	0.019151493540682078	0.060615519521427484	-0.06051026128928767																	
Hp1bp3_2	0.002888846821221954	-0.008030723431979157	-0.01616238904647292	-0.03409709819029822	-0.03323586054560833																
Iffo1_1	0.06028773126325118	0.04117193057496045	0.01954604866129068	0.031570129816493216																	
Ift81_nmdSE_1	0.0016798622115777077	0.008249577720383336	0.032665262319180294	-0.010230406991979529																	
Immt_5	0.045904196568916956	0.06085898303963021	0.04866116594901767	0.07942560057348035																	
Immt_6	0.06615617400677298	0.09845076165263363	0.12040424322223307																		
Inip_1	0.020206669968924833	0.022299171361132457	-0.0006617470450427098																		
Ip6k1_4	-0.0173614146214912	-0.009837500770052788	-0.029151101073242383	-0.07545008318869877																	
Isy1_2	0.019365447734696232	0.05498656092941222																			
Kdm4b_5	0.05046712301178159	0.10535669236483595	0.19378406374468235																		
Kdm5c_3	0.004994949683649267	0.02242606121345954	0.004313472790964241																		
Kif1a_2	0.0028753180232754067	0.014032835932532357	0.03964447170032205	-0.0012256054460845725																	
Klhl13_1	0.01745332825191265	0.016681249306354846	-0.016541189442769267	-0.1089936462464923																	
Lcorl_8	0.041344649481116595	0.05163786662513455	0.12481328091053882																		
Lmbr1_10	0.0014443697724222358	-0.008263326752301459	0.02419822168314268																		
Lrrc61_1	-0.01750434465585945	0.005641509609865363	0.010901006502795605																		
Lrrc61_2	-0.017275119062693967	-0.03444290553699756	-0.08512838575200138																		
Lrrc61_3	-0.027006031175970897	-0.0298269098921834	0.02363748058132787																		
Macf1_11	0.09845060927528092	0.08992843102875392	0.11836990805774177																		
Macf1_12	0.11574598108848938	0.10488318939831719	0.0841092309006652																		
Man2c1_6	-0.00015354284506505567	-0.02323239521965894	-0.06717758310016791																		
Map3k12_4	-0.01902166920049736																				
Map3k12_7	0.002487373423497709	-0.011487591343650872	-0.00039830631544611017	0.019918948637161406																	
Map4_16	0.1304247615123425	0.12894720102256718	0.1398859473776823	0.14223868797303885	0.19143144195541836																
Map4_9	0.03080555590980992	0.04161387936758019	0.0520253778864015	0.03826077313258668	-0.002725978453909885	-0.10525816569432107															
March1_3	-0.017516451153301485	-0.08087619349936986	-0.064415333753523																		
March8_1	0.030683554348223216	0.07192618194823003																			
March8_9	0.013488300715166138	0.02137714585214079	0.01331579008015577	0.061752658730122895	0.016639106624603668																
Mbd1_3	-0.018401722285501774	-0.0012804772634958518	0.013227593910751708	0.04590555281909403																	
Mcf2l_5	0.05035792491538703	0.07132980824103914	0.09741109205298526																		
Med7_1	-0.032378240586271645	-0.027309724152835536	0.002426416310265674	-0.029110936296687744																	
Med7_5	0.01418560991703382	0.03992545781174522	0.015141158298634562																		
Memo1_8	-0.004434879307535305	-4.3421485543986524e-05	0.044752975621004866																		
Mettl5_1	-0.04028683878280133	-0.052064336069338656	-0.07274316802874951	-0.09539425877218526																	
Mfsd6_1	0.0028890880459700153	-0.00380536231944866	0.003231473213619907	-0.0056325812513941115																	
Mgat5_1	-0.015552731911759422	-0.032305904911424536	-0.03440038078142415	-0.11140489873029032																	
Midn_1	-0.02727589657870078	-0.053985211734459755	-0.07971967028785706	-0.16732342870970737																	
Mmab_6	-0.03272181875583293	-0.08780192479698588																			
Mrpl10_1	-0.010379057485368205	-0.019562028682617486	-0.05038966675810142	-0.040321668558150996																	
Mtdh_1	0.05766408133147415	0.0627214901553064	0.10254924717692998	0.06503444481765135																	
Mtdh_3	-0.011851457889046381	-0.01995253650134658	0.041888155724528774																		
Mtf2_nmdSE_1	0.019272986235199602	0.06445984088423333	0.06363828732671718	0.041862147124956804																	
Mtmr2_3	-0.018477554011837212	-0.03872123685394381	-0.04602499771330819																		
Nalcn_4	-0.03891028390425087	-0.05708869033706957																			
Ncald_9	0.001650187429087752	-0.016235108344876563	-0.007389743302278949	-0.017105071257652538	-0.03790933755775204																
Ncoa7_1	0.020330998652723604	-0.0009734534214610586	-0.019601438477339403	-0.027294111849924595																	
Ncor2_6	-0.021370459170880932	-0.0033240419650811155	-0.06491383128392836																		
Nipa2_6	-0.0069829806951297755	0.004735983880573338	-0.019493439063691304																		
Nktr_3	0.02827713636519654	0.04318596036073639	0.08100629705758179	0.0714902088347948																	
Nlgn3_1	-0.01572971904898063	-0.015314950334303608	-0.030650735993130302	-0.04841755103109904	-0.0426599156770857																
Nol4_4	0.03855258477162867	0.05382675384709827	0.0854544295875428	0.07525214362723313																	
Nol4_5	-0.0006675838234668673	-0.002845082786157155	-0.006188493119915327																		
Ntng1_4	0.010822491448068629	0.0026187185432369454	-0.0779088608130805																		
Opa1_1	-0.013929996213890686	-0.008274462133287239	-0.03267439008154012																		
Osbpl1a_9	0.0019537997417750463	-0.00861242238748732																			
P4ha1_1	0.015838265314162374	0.011832305626752025	-0.013820207384998076	-0.012631886247522742																	
Paqr7_1	0.016007055552821177	-0.0013499605261792357	0.014576790372834929	-0.0281806082483245																	
