	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
Adap1_1	-0.0015638860019878274	0.00010776637598712153	-0.0026213417862830835																		
Aftph_4	0.008755684359829883	0.011756836647788534	0.023662642629757386	0.0031173635529065866																	
Agrn_8	0.023921994024607974	0.020995041690234514	0.018591047186976562	0.023274106387745616	-0.0006891634474014844																
Agtpbp1_11	0.0007963255113805081	-0.0008029916880223078	-0.00652799276042502	-0.008116890943990034																	
Aldh3a2_2	-0.007369380748987749	-0.0031934871075189764																			
Angel2_1	0.01341330154876334	0.02043170555437548	0.004216358588314692	-0.013186432142294974																	
Ankfy1_5	-0.0014762544125584125	0.004394545420480987	0.005436456492498889	2.491527578449558e-05																	
Arfip2_nmdSE_1	0.010138844802972447	0.00812600474834063	0.012579277777806432	0.023352344581160905	0.021290420161495682																
Arhgef40_7	-0.007622043088289162	-0.011524168391316578	0.005977717015309285																		
Armc9_4	-0.0034204032950851367	-0.008523125096321759	-0.005056467016963073																		
B4galt3_1	0.008720894079586377	0.004008463026905947	-0.0037776676162897694	-0.009670623981165164																	
Bclaf1_1	0.015291517856742315	0.007673943352072369	0.0035126173859730218	0.0020998131990388378																	
Btrc_1	0.00018670532787027545	-0.0005018351175819517	-1.8748847006327415e-05	0.0063740157170378035																	
Cacna1e_2	0.0025531495410232737	0.008187557650947355	0.0004288599828736866																		
Camk2d_1	0.0037038499386182026	0.002865987753315513	0.0026473833701223153	-0.029669456333821856	-0.026590626448598904																
Camta1_5	0.028273778223308673	0.03353062071381804	0.0044604254860113254	0.00870736770255978																	
Ccdc127_2	0.0014556530397726094	-0.0014407499984377997	-0.010574038711842444	-0.029838587401813128																	
Ccdc136_17	0.034535834361070585	0.051282465143742066	0.05819487500140508																		
Chtf8_3	0.012319361685953266	0.011070911080640684	-0.002904857663295537	0.004657815135295477																	
Ciz1_2	-0.002336907883292556	-0.00036708084151338815	-0.00418093479337897	-0.016300408463449014																	
Clcn4_nmdSE_1	-0.0008178747724513563	-0.0013463650173656167	-0.0013499060099003413	-0.03198212170719436																	
Clip1_11	0.010080175513060414	0.014479990235806612	0.0036274779358809427	-0.00943705743736777	-0.0016399136544084205																
Cyb5r4_1	-0.0032215864260524475	0.0004854015704019033	0.0018118276944230106																		
Dcaf11_1	-0.013743805746077087	-0.033702690133757415																			
Dcun1d2_7	-0.0021394848313569335	-0.024269648692380002																			
Dhcr7_5	0.012435654721727363	0.013832463885020815	0.018802339937715885	0.015112042057964592	0.012145325981126278	0.017885625437364532															
Dis3l2_7	0.002029748564740106	0.0056287457082229864	0.011865997805428727																		
Dlg4_3	0.010862099629973072	0.0063126333780901605	0.026423075597456065	0.014687497406455587	0.016395665175824803	0.027516793508780318															
Dnajc17_1	-0.005684893256375082	-0.0032541974831875376	0.0002595410343596399	-0.010688039315705214																	
Dnajc5_1	-0.003935491680994244	-0.0028960954106778624	-0.00814562926424815	-0.01822043201141043	-0.027866276693874113																
Dram2_1	0.01473119726349447	0.024279700380963765	0.05733591221535737	0.1225891567962531																	
Ece2_4	0.013390895719883028	-0.0013395701578692728	-0.00919309079193908	-0.018975853360149033																	
Elovl6_2	-0.005744739042283986	-0.0021701772999564114	0.0008617518111330803																		
Epb41l4aos_1	-0.010998538107451092	-0.005167756889585375	-0.017399193217643664	-0.02295545439322963																	
Epn2_5	0.011600661546988189	0.01595081072103868	0.006995138049956031																		
Eri3_5	0.0028406938541535713	0.00020888637668724423	0.01067113933847064	0.027263052452549476	0.03485073275637834	0.05561621418058133															
Exoc6b_6	0.0060323455559622334	0.024540985731116145	0.012696425225419096	-0.0013499396801701974																	
Fam13b_8	-0.006734889736540688	-0.00033392101642646554	0.0031693211320126076	-0.007621782611248061																	
Fam160a2_2	-0.005586261414566405	-0.007991898123870012	-0.004385031292157473	-0.03006973480841195																	
Fam189b_2	-0.007021883723111389	0.009263540133349148	0.009441925311995352																		
Fam189b_3	-0.0061224948443833254	0.0039095087251981055	0.02353241977639486																		
Fam49b_1	-0.0007912697901701301	0.006361080252811778	-0.0020285358647102276																		
Fbxl5_7	0.03147992385796958	0.036393815861070336	0.07025370853378672	0.11411465834814184	0.17138936192277113																
Fbxo42_3	-0.0033573303473076	-0.00646829938185857																			
Flcn_1	0.015298228591460954	0.01965931875605489	0.016162124537849924																		
Fnbp4_6	-0.006447105991545275	0.006396322482585881																			
Gfra2_1	-0.008166952806762396	-0.012147722037759618	-0.0073837641974701645																		
Gfra2_3	0.008855151289920388	0.00805951726831773	0.00040708527200124885	-0.011993909260079294																	
Gpatch8_3	-0.004127023028100399	-0.0050956547656699405	-0.016437502003390038	-0.023891854723784862																	
Gria3_nmdSE_2	0.015626435173083777	0.013710225808737486	0.02393799925852596	0.04050454531284743	0.025236355963540336																
Gtf2i_10	0.002855423945556093	0.004545948317234017	-0.009914120520054578	-0.020205876268393434																	
Ints10_3	0.03818402762436549	0.057783274467056	0.07386889493137085	0.0883657592498626	0.1338267955247153																
Isy1_3	0.0027772066468076378	0.011529953173342548	0.012758260968365317	0.019125734590510805																	
Isyna1_3	0.008275792521710618	0.014184287334630204	0.025553237975517697	0.010513343811977363																	
Josd2_9	0.004300480922425388	0.013138460645287139	0.012896198022880636																		
Josd2_nmdSE_4	0.004534111807267768	0.012085358311380901	0.021095002290443084																		
Kcna6_1	0.009048072024366879	0.006272583182143285	-0.0018742112182386467	-0.0069906163493563414																	
Kctd20_3	0.004240573342178028	0.0016039247050905836	-0.0028808933045957794																		
