	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
Adap1_1	-0.0022791850618609443	-0.0029266708772821685	0.017090003744020678																		
Aftph_4	0.01738438646936045	0.021620471095856523	0.03689361860595232	0.0187853562133608																	
Agrn_8	0.021895740589276468	0.01725872957311886	0.009711767663790487	0.00462867528294184	-0.017609754465962718																
Agtpbp1_11	0.0030241562380623256	0.00295454507645788	0.003794400492054742	0.006448156488720109																	
Aldh3a2_2	-0.006549217538054247	-0.0025319698878966514																			
Angel2_1	0.013949864259180482	0.0212107460405049	0.007303162967132061	-0.017175718285125235																	
Ankfy1_5	0.0009583593081826021	0.005951390436933089	0.008877228195355255	-0.0006181353450928768																	
Arfip2_nmdSE_1	0.008629681996491346	0.007720284528393165	0.007987076509916537	0.015832441078054472	0.00509526958041998																
Arhgef40_7	-0.004016244197433782	0.0016369469066731892	-0.0016379301495108272																		
Armc9_4	-0.0035340118615875115	-0.00955174885854914	-0.014292243225632667																		
B4galt3_1	0.007154316299122519	0.001848481788229764	-0.002957157491425324	-0.010731076389104319																	
Bclaf1_1	0.01445725890878477	0.008236050090494208	0.0049570903079802055	0.005307433236424379																	
Btrc_1	0.0033980499617386668	0.008853647228633531	0.01936363161606836	0.01772491773153094																	
Cacna1e_2	0.0016945603870209681	0.0034788197857597795	0.009137962149405902																		
Camk2d_1	0.002130889192997461	0.001903160420033018	0.0015559735851903445	0.0009550041764933741	-0.008993004322339548																
Camta1_5	0.02782547688490517	0.030951269349788875	0.004036819508350016	0.008778522315725812																	
Ccdc127_2	0.0012049440319658739	0.0023277537831492947	0.0010064486865153314	-0.019665594744118223																	
Ccdc136_17	0.032151380688685796	0.051344734723676455	0.06965599952121977																		
Chtf8_3	0.011872041101576343	0.007122847008808293	-0.00891681481328543	-0.003174934795543665																	
Ciz1_2	-0.0021165269148560525	0.00042217255594368	-0.0006161282063686724	-0.01066609331237386																	
Clcn4_nmdSE_1	-0.0002000804287789102	-0.002580834367573108	-0.0039164850640020805	-0.02844445771196822																	
Clip1_11	0.01286833861144982	0.020083187815441474	0.011423552144201921	-0.0058179690851055755	0.002594256058622371																
Cyb5r4_1	-0.00567872342957586	-0.004269327485385634	-0.015541194861033012																		
Dcaf11_1	-0.013233155077232285	-0.03226860955586073																			
Dcun1d2_7	0.0004240402601099076	-0.018288672313302185																			
Dhcr7_5	0.010388603492936561	0.010975827837987923	0.010568434695044215	0.004838665654705589	0.001432464722062405	0.006408431828529896															
Dis3l2_7	0.0003236689147663973	0.004418269892426911	0.008604683560633073																		
Dlg4_3	0.03254028052065736	0.03303444815650073	0.060444573321378876	0.06479479033392906	0.07326949523496301	0.0998462159717936															
Dnajc17_1	-0.007474185748546474	-0.0029991189721495573	0.0020375826269889417	-0.008095539995442156																	
Dnajc5_1	-0.004391080236021014	-0.00264130775889597	-0.00788093033197868	-0.010221666396795729	-0.030648763328942463																
Dram2_1	0.020784780926160172	0.02820814925256357	0.058485424445686524	0.1097431167366604																	
Ece2_4	0.022513341826687634	0.013346466099197688	0.011432066436297432	0.013045213425416745																	
Elovl6_2	-0.0072906434982295	-0.0025342368375168944	0.0007756276195644083																		
Epb41l4aos_1	-0.0065353449982980425	-0.007955947228947057	-0.02074028965606742	-0.032120708734446196																	
Epn2_5	0.00868776878138786	0.012708523583124801	-0.005879529819988142																		
Eri3_5	0.004410494488659927	0.004237885926993082	0.017266737797899282	0.032694272693046894	0.05103734829968456	0.03895457586210781															
Exoc6b_6	0.00568496366927247	0.01833998366122735	0.01337101174358619	0.012060361205416056																	
Fam13b_8	-0.005880878627622649	8.072882651961705e-05	-0.00032879966893074023	-0.0174395390193358																	
Fam160a2_2	-0.004136709324709607	-0.005910403118131528	-0.008030902947535659	-0.02799183337039695																	
Fam189b_2	-0.008930749235778659	0.005754586761700659	0.00216750569348964																		
Fam189b_3	-0.006940782097384257	0.00011126327446182102	0.016003894194558776																		
Fam49b_1	-0.00129108735230348	0.009816331270093692	0.00026085287393794084																		
Fbxl5_7	0.03778585452100054	0.04655649538754568	0.0856344932246198	0.13103479025742668	0.18798117382109825																
Fbxo42_3	-0.0026628108367611246	0.005308152488039026																			
Flcn_1	0.013886470270508475	0.014429983873909348	0.00921519191088572																		
Fnbp4_6	-0.009300717290796274	0.002436821603970491																			
Gfra2_1	-0.005056421624286549	-0.0036059181598752555	0.007857961054973552																		
Gfra2_3	0.007822182794430298	0.00909264411359879	0.005083306302410275	-0.0006395182568366152																	
Gpatch8_3	-0.004926502521653596	-0.005649005331544942	-0.020766381977724794	-0.010751481660011844																	
Gria3_nmdSE_2	0.017338255462877466	0.016788778021476936	0.029587415983888567	0.04293006039190301	0.025701922516285055																
Gtf2i_10	0.002723015247210314	0.0006572661814931393	-0.009049256029988224	-0.028146230576954572																	
Ints10_3	0.0406412203784324	0.05866724730783467	0.0721843587204903	0.08098829338358571	0.13043142707388672																
Isy1_3	0.001793512200072994	0.009921231845635476	0.004731761580164652	0.020939234086674252																	
Isyna1_3	0.00957929279808607	0.01530799596384845	0.025023154565143667	0.015247732535003194																	
Josd2_9	0.011390115420973923	0.02325676326091409	0.037980300995037346																		
Josd2_nmdSE_4	0.010462834675054	0.021712700657465805	0.03894783709414766																		
Kcna6_1	0.017136025814411038	0.01595464430684368	0.007538705327051353	0.011775900481958684																	
Kctd20_3	0.006620222823389217	0.0025271393510368483	0.005598067609200747																		
Klhl26_2	-0.004343764150072869	-0.01284478989103761	-0.007393178432769979																		
Lmbr1_11	-0.012412873633134461	-0.05715112419661268																			
