	bin	L_score	pvals	qvals	norm_pvals	norm_qvals
Rnpep_5_subsampled3	mean_1_var_2	-0.036827939417239	0.8371628371628371	0.9635490782414181	0.8208624333696126	
Surf1_4_subsampled3	mean_1_var_2	0.008604317152151498	0.03396603396603397	0.14457472352209194	0.0489945304898421	
Tsr3_4_subsampled3	mean_1_var_2	-0.013724124217502867	0.35864135864135865	0.6638338166644275	0.34827878106914595	
Vopp1_4_subsampled3	mean_1_var_2	-0.027165070366877094	0.6733266733266733	0.8807915839314506	0.6448078616656584	
Ank2_13_subsampled3	mean_1_var_2	0.010119608158500952	0.028971028971028972	0.12897032810686346	0.04088477615424735	
Atp5s_1_subsampled3	mean_1_var_2	-0.03864760588369959	0.8531468531468531	0.9680341666586508	0.8465444372030395	
Btbd10_1_subsampled3	mean_1_var_2	0.019760371315284696	0.006993006993006993	0.04003144669348695	0.011110340007897028	
Cpne8_1_subsampled3	mean_1_var_2	0.0054351608725393364	0.04995004995004995	0.19490915895835478	0.0700824933849712	
Crcp_5_subsampled3	mean_1_var_2	-0.03638192208421579	0.8321678321678322	0.9614219114219115	0.8141768372907942	
Mtmr14_8_subsampled3	mean_1_var_2	0.025413067043671363	0.003996003996003996	0.025239691395893542	0.004570304267984376	
Nf2_7_subsampled3	mean_1_var_2	-0.04183127488281716	0.8871128871128872	0.9822542558113028	0.8853282699962698	
Pex16_1_subsampled3	mean_1_var_2	-0.009772024717385362	0.2647352647352647	0.568994580198332	0.2696660400646617	
Ppil2_10_subsampled3	mean_1_var_2	0.014819107958828504	0.012987012987012988	0.06849735941807554	0.022391066449707373	
Rer1_2_subsampled3	mean_1_var_2	-0.010695241390407558	0.2897102897102897	0.5997039347102082	0.28721773123154537	
Rexo4_2_subsampled3	mean_1_var_2	0.014181738440610096	0.012987012987012988	0.06849735941807554	0.024385180478149884	
Scmh1_3_subsampled3	mean_1_var_2	-0.03514211473742988	0.8211788211788211	0.9574422750394481	0.7947942200077964	
St7_2_subsampled3	mean_1_var_2	-0.026411046473264366	0.6633366633366633	0.8749383012254774	0.6287827716491181	
Tbce_12_subsampled3	mean_1_var_2	0.005400848355681283	0.05094905094905095	0.19852561231871577	0.07034405463155485	
Tia1_5_subsampled3	mean_1_var_2	-0.01253774907845858	0.33266733266733267	0.6392203184656015	0.3237746746305022	
Vegfb_2_subsampled3	mean_1_var_2	-0.025166164104784196	0.6423576423576424	0.8653267489073783	0.6018426773779876	
Cog7_3_subsampled3	mean_1_var_2	0.04273024455051244	0.002997002997002997	0.0206018981018981	0.00016685760769980792	
Eps15_7_subsampled3	mean_1_var_2	0.013929086575339948	0.014985014985014986	0.07735381014479889	0.02521589815462877	
Gphn_7_subsampled3	mean_1_var_2	0.07626460208123283	0.000999000999000999	0.008986651298537885	2.0435876350597725e-08	
Kctd17_3_subsampled3	mean_1_var_2	0.049367500673645884	0.002997002997002997	0.0206018981018981	3.692040197033839e-05	
Myef2_13_subsampled3	mean_1_var_2	-0.06645123205621134	0.9820179820179821	1.0	0.9952918260058458	
Dpf2_2_subsampled3	mean_1_var_2	0.20644279820535255	0.000999000999000999	0.008986651298537885	3.7546995891710173e-38	
Add1_6_subsampled3	mean_1_var_2	-0.01373696181261699	0.3596403596403596	0.6638338166644275	0.3485476648557617	
Cfap20_2_subsampled3	mean_1_var_2	-0.060924037299772894	0.978021978021978	1.0	0.9887992159911401	
H13_4_subsampled3	mean_1_var_2	0.022920494059738554	0.004995004995004995	0.03084116482320075	0.0068398187018521165	
Hnrnpm_1_subsampled3	mean_1_var_2	-0.005555638863531344	0.16983016983016982	0.43957611262286506	0.19692821696170149	
